Unnamed: 0,brand,model,vehicle_age,km_driven,fuel_type,transmission_type,mileage,engine,selling_price,model_start_year
2237,Hyundai,i10,7,61696,Petrol,Manual,19.81,1100,335000,2007
936,Honda,City,12,69000,Petrol,Manual,17.0,1500,300000,1998
14351,Hyundai,Grand,7,35000,Petrol,Manual,18.9,1200,475000,2013
190,Hyundai,Grand,6,62000,Petrol,Manual,18.9,1200,370000,2013
7672,Hyundai,Verna,3,20000,Petrol,Manual,17.0,1600,990000,2006
10501,Hyundai,Grand,1,15000,Petrol,Manual,18.9,1200,511000,2013
8880,Hyundai,i20,10,38225,Petrol,Manual,18.5,1200,240000,2008
15146,Ford,Ecosport,4,93456,Diesel,Manual,22.77,1500,825000,2013
15275,Renault,KWID,2,18000,Petrol,Manual,23.01,1000,470000,2015
13666,Maruti,Swift,2,25000,Petrol,Manual,21.21,1200,475000,2005
2089,Maruti,Alto,8,60000,Petrol,Manual,22.74,800,180000,2000
10507,Maruti,Swift Dzire,3,23000,Petrol,Automatic,22.0,1200,700000,2008
11795,Maruti,Swift Dzire,8,60000,Diesel,Manual,23.4,1250,460000,2008
846,Honda,City,12,75000,Petrol,Manual,17.0,1500,260000,1998
2696,Hyundai,Grand,4,16000,Petrol,Manual,18.9,1200,490000,2013
3687,BMW,3,9,76728,Diesel,Automatic,22.69,2000,1050000,2007
1484,Maruti,Wagon R,9,60000,Petrol,Manual,18.9,1000,250000,1999
658,Toyota,Innova,2,46000,Diesel,Automatic,11.36,2800,1811000,2005
3275,Hyundai,Verna,8,14000,Petrol,Automatic,17.01,1600,575000,2006
2508,Maruti,Ignis,4,47063,Petrol,Manual,20.89,1200,525000,2017
1575,Maruti,Swift Dzire,5,50000,Petrol,Manual,20.85,1200,550000,2008
3754,Renault,KWID,4,29000,Petrol,Automatic,24.04,1000,400000,2015
5681,Renault,KWID,2,13000,Petrol,Manual,25.17,800,370000,2015
9035,Mahindra,Bolero,10,70000,Diesel,Manual,13.6,2500,300000,2000
8289,Hyundai,Venue,1,2600,Petrol,Manual,18.27,1000,950000,2019
1800,Maruti,Swift Dzire,11,80000,Petrol,Manual,20.85,1200,325000,2008
721,Mercedes-Benz,E-Class,5,20000,Diesel,Automatic,15.0,2100,3000000,1996
5969,Datsun,GO,3,30202,Petrol,Manual,20.62,1200,390000,2014
9292,Hyundai,i20,10,60000,Petrol,Manual,17.0,1200,265000,2008
3038,Honda,City,7,39000,Petrol,Automatic,18.0,1500,695000,1998
14789,Honda,City,5,56210,Petrol,Manual,17.8,1500,715000,1998
7383,Maruti,Ignis,4,8600,Petrol,Manual,20.89,1200,600000,2017
15236,Hyundai,i20,3,25000,Petrol,Manual,17.19,1200,690000,2008
6626,Maruti,Baleno,3,26000,Petrol,Manual,21.4,1200,711000,2015
6610,Maruti,Swift Dzire,3,20825,Petrol,Automatic,21.21,1200,770000,2008
4407,Jeep,Compass,3,50000,Diesel,Manual,17.1,2000,1500000,2017
1138,Honda,City,10,50000,Petrol,Manual,17.0,1500,300000,1998
6440,Volkswagen,Polo,5,60000,Petrol,Manual,16.2,1200,485000,2010
14756,Volkswagen,Polo,6,95000,Diesel,Manual,20.14,1500,555000,2010
8472,Mahindra,Scorpio,10,205000,Diesel,Automatic,11.79,2200,460000,2002
3613,Skoda,Superb,8,49944,Petrol,Manual,13.14,1800,470000,2004
11317,Tata,Tiago,3,25656,Petrol,Manual,23.84,1200,450000,2016
1532,Hyundai,Creta,4,34000,Diesel,Manual,21.38,1400,1150000,2015
12229,Maruti,Ertiga,6,100000,Diesel,Manual,20.77,1250,740000,2012
9350,Renault,Duster,8,74000,Diesel,Manual,19.87,1500,335000,2012
226,Ford,Figo,10,160800,Diesel,Manual,20.0,1400,250000,2010
1157,Hyundai,Grand,3,15000,Petrol,Manual,18.9,1200,600000,2013
2695,Mahindra,XUV500,4,89200,Diesel,Automatic,16.0,2200,1650000,2011
3065,Honda,City,5,56436,Petrol,Automatic,18.0,1500,825000,1998
3760,Skoda,Rapid,5,78010,Diesel,Automatic,21.66,1500,660000,2011
4127,Maruti,Swift Dzire,6,30000,Petrol,Manual,20.85,1200,450000,2008
9461,Hyundai,i10,8,59654,Petrol,Manual,19.81,1100,268000,2007
12868,Volkswagen,Vento,9,79324,Petrol,Manual,15.04,1600,490000,2010
14617,Maruti,Swift,8,80000,Diesel,Manual,22.9,1250,350000,2005
8686,Honda,Amaze,5,18800,Petrol,Manual,18.0,1200,450000,2013
6240,Maruti,Swift Dzire,6,44842,Diesel,Manual,28.4,1250,575000,2008
10557,Ford,Ecosport,4,49000,Petrol,Manual,15.9,1500,669000,2013
11510,Hyundai,i20,7,80000,Diesel,Manual,21.9,1400,350000,2008
12702,Toyota,Innova,12,214000,Diesel,Manual,12.99,2500,525000,2005
9374,Volkswagen,Vento,8,71000,Petrol,Manual,15.04,1600,365000,2010
9185,Audi,A4,8,43000,Diesel,Automatic,16.55,2000,1350000,2008
12783,Maruti,Ertiga,5,37000,Diesel,Manual,24.52,1250,810000,2012
2532,Toyota,Innova,10,125000,Diesel,Manual,12.8,2500,675000,2005
12526,Hyundai,i20,9,98000,Diesel,Manual,21.27,1400,375000,2008
11766,Hyundai,i20,11,120000,Petrol,Manual,18.5,1200,200000,2008
8845,Renault,KWID,2,7000,Petrol,Automatic,24.04,1000,490000,2015
8514,Honda,WR-V,3,52000,Diesel,Manual,25.5,1500,850000,2017
15206,Maruti,Swift Dzire,6,140000,Diesel,Manual,26.59,1250,560000,2008
1468,Hyundai,i20,3,40000,Petrol,Manual,17.19,1200,700000,2008
10028,Hyundai,Santro,9,52000,Petrol,Manual,17.92,1100,200000,1998
6965,Toyota,Innova,3,40000,Diesel,Manual,13.68,2400,1875000,2005
5782,Maruti,Swift,5,25000,Petrol,Manual,22.0,1200,525000,2005
15222,Mahindra,Thar,2,25000,Diesel,Manual,16.55,2500,950000,2010
14489,Maruti,Alto,2,8000,Petrol,Automatic,23.95,1000,415000,2000
10186,Toyota,Innova,8,68000,Diesel,Manual,12.99,2500,650000,2005
10413,BMW,3,8,59000,Diesel,Automatic,13.2,2000,835000,2007
3578,Maruti,Wagon R,8,39757,Petrol,Manual,20.51,1000,298000,1999
5012,Tata,Safari,12,80000,Diesel,Manual,13.93,2200,265000,1998
9850,Hyundai,Creta,5,72000,Diesel,Manual,19.67,1600,825000,2015
14894,Tata,Nexon,3,12000,Diesel,Manual,21.5,1500,821000,2017
14090,Audi,A4,5,30000,Petrol,Automatic,17.84,1400,1890000,2008
11960,Audi,A4,6,28000,Diesel,Automatic,17.11,2000,1775000,2008
3674,Maruti,Eeco,4,76000,"Others (CNG,LPG)",Manual,21.94,1200,395000,2010
4093,Hyundai,i20,7,44000,Petrol,Manual,18.5,1200,550000,2008
138,Maruti,Swift,3,10000,Petrol,Automatic,21.21,1200,660000,2005
928,Maruti,Ciaz,3,35000,Petrol,Automatic,20.28,1500,1000000,2014
6314,Toyota,Innova,11,130000,Diesel,Manual,12.8,2500,600000,2005
9198,Maruti,Wagon R,6,48000,Petrol,Automatic,20.51,1000,380000,1999
4943,Maruti,Wagon R,5,10000,Petrol,Manual,20.51,1000,400000,1999
919,Maruti,Swift Dzire,3,40000,Diesel,Manual,28.4,1250,750000,2008
1576,BMW,3,7,70400,Diesel,Automatic,18.88,2000,2045000,2007
8119,Maruti,Wagon R,15,60000,Petrol,Manual,14.0,1100,125000,1999
6082,Toyota,Innova,9,35000,Diesel,Manual,12.8,2500,1175000,2005
6830,Renault,KWID,5,64000,Petrol,Manual,22.3,800,280000,2015
6451,Ford,Ecosport,4,60000,Diesel,Manual,21.7,1500,650000,2013
6342,Ford,Figo,9,110000,Diesel,Manual,20.0,1400,250000,2010
12882,Renault,KWID,4,35000,Petrol,Automatic,24.04,1000,405000,2015
14940,Hyundai,Verna,5,78000,Diesel,Manual,23.9,1600,751000,2006
3590,Toyota,Innova,15,146000,Diesel,Manual,12.8,2500,350000,2005
9442,Hyundai,i20,11,47000,Petrol,Manual,17.0,1200,235000,2008
15039,Hyundai,i20,11,110000,Diesel,Manual,23.0,1400,225000,2008
8483,Maruti,Wagon R,8,70000,Petrol,Manual,20.51,1000,250000,1999
1310,Hyundai,Creta,5,70000,Petrol,Manual,15.29,1600,815000,2015
3630,Maruti,Wagon R,10,29000,Petrol,Manual,21.79,1000,260000,1999
683,Mahindra,Scorpio,6,140000,Diesel,Manual,15.4,2200,900000,2002
7492,Ford,Ecosport,3,24000,Petrol,Automatic,14.8,1500,970000,2013
13121,Maruti,Swift Dzire,4,21000,Petrol,Manual,20.85,1200,650000,2008
8913,Maruti,Baleno,2,6500,Petrol,Manual,21.1,1000,730000,2015
3990,Maruti,Alto,5,52361,Petrol,Manual,23.95,1000,350000,2000
5684,Tata,Tiago,2,20149,Petrol,Manual,23.84,1200,470000,2016
7409,Ford,Figo,7,63407,Diesel,Manual,20.0,1400,440000,2010
1771,Ford,Ecosport,6,60000,Diesel,Manual,22.77,1500,800000,2013
5751,Toyota,Innova,10,310000,Diesel,Manual,12.8,2500,510000,2005
617,Ford,Ecosport,4,39884,Diesel,Manual,23.0,1500,880000,2013
3202,Toyota,Innova,5,56000,Diesel,Manual,13.68,2400,1526000,2005
5571,Hyundai,i20,5,86000,Diesel,Manual,22.54,1400,675000,2008
7719,Volkswagen,Vento,8,80000,Diesel,Manual,20.54,1600,349000,2010
6196,Tata,Tigor,4,25000,Diesel,Manual,24.7,1050,550000,2017
8989,BMW,3,9,34000,Diesel,Automatic,13.2,2000,995000,2007
8277,Mahindra,KUV,5,15000,Petrol,Manual,18.15,1200,420000,2016
8826,Honda,Jazz,5,16000,Diesel,Manual,27.3,1500,725000,2009
9871,Toyota,Innova,4,52000,Diesel,Manual,13.68,2400,1450000,2005
2421,Maruti,Wagon R,10,50000,"Others (CNG,LPG)",Manual,26.2,1000,225000,1999
13758,Maruti,Swift,5,42000,Petrol,Manual,20.4,1200,525000,2005
1141,Tata,Safari,8,120000,Diesel,Manual,14.0,2200,600000,1998
12104,Honda,Jazz,6,70100,Diesel,Manual,27.3,1500,595000,2009
6023,Tata,Tiago,3,16000,Petrol,Manual,23.84,1200,525000,2016
7255,Hyundai,i10,9,35000,Petrol,Manual,20.36,1200,245000,2007
5412,Audi,A6,5,54945,Diesel,Automatic,17.68,2000,3200000,2005
14958,Hyundai,i20,9,80000,Petrol,Manual,17.0,1200,350000,2008
2401,Maruti,Ciaz,4,67000,Diesel,Manual,28.09,1250,831000,2014
13154,Honda,City,8,55243,Petrol,Manual,17.0,1500,560000,1998
14662,Maruti,Swift,13,110000,Diesel,Manual,17.8,1250,125000,2005
6134,Hyundai,Verna,3,20100,Diesel,Manual,22.0,1600,850000,2006
5393,Maruti,Wagon R,6,41586,Petrol,Manual,21.79,1000,360000,1999
1218,Hyundai,i20,7,57212,Diesel,Manual,22.54,1400,550000,2008
5737,BMW,3,7,52500,Diesel,Automatic,18.88,2000,1875000,2007
12772,Maruti,Baleno,5,34114,Petrol,Manual,21.01,1200,639000,2015
1153,Maruti,Vitara,4,24000,Diesel,Manual,24.3,1250,785000,2016
2601,Tata,Nexon,2,5000,Petrol,Automatic,17.0,1200,931000,2017
10004,Hyundai,Creta,6,58000,Diesel,Automatic,17.01,1600,833000,2015
12666,Renault,KWID,7,40000,Petrol,Manual,25.17,800,250000,2015
13178,Skoda,Rapid,9,79000,Diesel,Manual,20.5,1600,460000,2011
7309,Maruti,Alto,3,20000,Petrol,Manual,24.7,800,322000,2000
11991,Maruti,Celerio,6,35000,Petrol,Automatic,23.1,1000,460000,2014
9606,Maruti,Swift Dzire,10,62000,Diesel,Manual,19.3,1250,265000,2008
2456,Skoda,Octavia,2,4000,Petrol,Automatic,15.1,1800,2375000,2001
11543,Maruti,Ertiga,5,58000,Diesel,Manual,25.47,1250,665000,2012
12581,Tata,Tigor,3,70000,Petrol,Manual,20.3,1200,450000,2017
7239,Maruti,Swift Dzire,5,35000,Diesel,Manual,26.59,1250,600000,2008
9315,Maruti,Swift Dzire,3,36787,Petrol,Manual,22.0,1200,650000,2008
1547,Toyota,Innova,3,28000,Diesel,Automatic,11.36,2800,1890000,2005
5602,Hyundai,Verna,9,81000,Diesel,Manual,22.32,1600,550000,2006
13159,Ford,Figo,10,40000,Petrol,Manual,15.6,1200,355000,2010
9213,Honda,City,6,41000,Petrol,Manual,17.0,1500,650000,1998
14637,Hyundai,i20,11,120000,Petrol,Manual,17.0,1200,325000,2008
6563,Volkswagen,Vento,7,50000,Diesel,Manual,22.27,1500,635000,2010
8743,Maruti,Wagon R,12,36259,Petrol,Manual,18.9,1000,129000,1999
6337,Hyundai,Grand,6,45000,Petrol,Manual,18.9,1200,475000,2013
7382,Ford,Freestyle,3,50000,Petrol,Manual,19.0,1200,625000,2018
772,Maruti,Alto,6,90000,Petrol,Manual,22.74,800,200000,2000
3724,Hyundai,i20,8,75518,Petrol,Manual,18.5,1200,390000,2008
10322,Maruti,Baleno,5,41000,Petrol,Manual,21.4,1200,579000,2015
14933,Maruti,Celerio,6,50000,Petrol,Automatic,23.1,1000,400000,2014
14647,Maruti,Eeco,5,37000,"Others (CNG,LPG)",Manual,15.1,1200,285000,2010
12808,Maruti,Baleno,5,38953,Petrol,Manual,21.01,1200,611000,2015
13883,Maruti,Alto,3,30112,"Others (CNG,LPG)",Manual,33.44,800,360000,2000
7690,Toyota,Fortuner,9,75000,Diesel,Manual,12.55,3000,1290000,2009
7769,Maruti,Swift,3,39000,Petrol,Automatic,21.21,1200,625000,2005
10624,Hyundai,i10,11,50000,Petrol,Manual,19.81,1100,215000,2007
14409,Toyota,Fortuner,7,95000,Diesel,Automatic,12.55,3000,1449000,2009
4918,Hyundai,i20,5,63669,Petrol,Manual,18.6,1200,645000,2008
10733,Maruti,Swift,3,69785,Petrol,Automatic,22.0,1200,590000,2005
5853,Maruti,Alto,8,24000,Petrol,Manual,22.74,800,270000,2000
15210,Maruti,Vitara,3,34879,Diesel,Automatic,24.3,1250,1090000,2016
4656,Volkswagen,Polo,4,47000,Petrol,Automatic,17.21,1200,700000,2010
40,Mahindra,Bolero,1,40000,Diesel,Manual,21.0,1500,850000,2000
15069,Hyundai,Verna,7,61950,Diesel,Manual,22.32,1600,550000,2006
13545,BMW,3,4,33000,Petrol,Automatic,17.61,2000,2775000,2007
13338,Maruti,Wagon R,8,65000,Petrol,Manual,21.79,1000,295000,1999
15229,Maruti,Swift,8,80000,Diesel,Manual,22.9,1250,350000,2005
2019,Maruti,Ciaz,5,49411,Diesel,Manual,28.09,1250,731000,2014
5813,Maruti,Swift,3,39000,Diesel,Automatic,28.4,1250,765000,2005
8259,Renault,KWID,4,25000,Petrol,Manual,23.01,1000,285000,2015
13210,Skoda,Rapid,7,70000,Diesel,Manual,20.5,1600,525000,2011
3031,Honda,City,3,27000,Diesel,Manual,25.6,1500,1175000,1998
503,Hyundai,Grand,6,50000,Petrol,Manual,18.9,1200,310000,2013
3757,Hyundai,i20,11,69000,Petrol,Manual,18.5,1200,245000,2008
10575,Maruti,Celerio,2,60000,"Others (CNG,LPG)",Manual,31.79,1000,400000,2014
2283,Maruti,Swift,8,100000,Diesel,Manual,22.9,1250,350000,2005
7707,Maruti,Alto,4,100000,Petrol,Manual,23.95,1000,300000,2000
4718,Hyundai,i10,11,69000,Petrol,Manual,20.36,1200,300000,2007
12724,Maruti,Swift Dzire,8,45000,Diesel,Manual,23.4,1250,374000,2008
9296,BMW,5,4,36000,Petrol,Automatic,14.04,2000,3100000,2007
1403,Honda,Amaze,4,53200,Petrol,Manual,18.0,1200,475000,2013
8654,Hyundai,i10,8,60000,Petrol,Manual,20.36,1200,230000,2007
4120,Maruti,Swift Dzire,3,50000,Diesel,Manual,28.4,1250,690000,2008
4365,Maruti,Alto,10,72715,Petrol,Manual,20.92,1000,210000,2000
11429,Maruti,Ertiga,8,50000,Diesel,Manual,24.2,1500,550000,2012
11001,Mahindra,XUV500,2,5000,Diesel,Manual,15.1,2200,1588000,2011
3886,Maruti,Wagon R,12,77000,Petrol,Manual,18.9,1100,150000,1999
8626,Renault,KWID,5,22000,Petrol,Manual,25.17,800,300000,2015
10224,Audi,Q7,8,48000,Diesel,Automatic,12.07,3000,2011000,2006
8851,Volkswagen,Vento,5,29432,Diesel,Manual,22.27,1500,449000,2010
10516,Mahindra,Scorpio,6,80000,Diesel,Manual,15.4,2200,1120000,2002
14672,Honda,City,6,87000,Diesel,Manual,26.0,1500,525000,1998
3484,Skoda,Superb,11,55000,Petrol,Automatic,13.7,1800,345000,2004
294,Maruti,Wagon R,6,20292,Petrol,Manual,20.51,1000,335000,1999
11514,Maruti,Swift,3,4000,Petrol,Manual,22.0,1200,490000,2005
12335,Maruti,Vitara,3,62000,Diesel,Manual,24.3,1250,975000,2016
12575,Ford,Aspire,6,38000,Diesel,Manual,25.83,1500,550000,2015
5165,Hyundai,i10,6,36977,Petrol,Manual,20.36,1200,422000,2007
3290,Honda,City,4,24000,Petrol,Automatic,18.0,1500,875000,1998
3289,Honda,Civic,14,71000,Petrol,Automatic,12.9,1800,225000,2006
5903,Maruti,Eeco,10,79345,Petrol,Manual,15.37,1200,235000,2010
1032,Hyundai,Verna,9,68812,Diesel,Manual,22.32,1600,440000,2006
9270,Maruti,Ertiga,4,50000,Diesel,Manual,24.52,1250,710000,2012
3608,Skoda,Rapid,7,71000,Diesel,Automatic,21.66,1500,550000,2011
7498,Honda,Amaze,2,35000,Petrol,Manual,17.8,1200,595000,2013
10732,Maruti,Alto,6,29437,Petrol,Manual,22.74,800,265000,2000
11395,Maruti,Wagon R,5,52000,Petrol,Manual,20.51,1000,300000,1999
2592,Ford,Figo,9,69000,Diesel,Manual,20.0,1400,225000,2010
8477,Honda,Amaze,7,50000,Diesel,Manual,25.8,1500,341000,2013
5830,Mercedes-Benz,E-Class,10,70000,Diesel,Automatic,11.5,3000,1800000,1996
7688,Hyundai,i20,2,20000,Petrol,Manual,18.6,1200,621000,2008
6992,Mahindra,XUV500,6,59706,Diesel,Manual,15.1,2200,875000,2011
14220,Ford,Ecosport,5,62131,Diesel,Manual,21.7,1500,590000,2013
2952,Hyundai,i20,5,90000,Diesel,Manual,22.54,1400,540000,2008
12257,Renault,KWID,3,50000,Petrol,Manual,25.17,800,250000,2015
3617,Maruti,Ertiga,4,35000,Diesel,Manual,24.52,1250,950000,2012
6017,Ford,Figo,9,63000,Diesel,Manual,20.0,1400,210000,2010
1768,Ford,Figo,6,52000,Diesel,Manual,25.83,1500,550000,2010
11277,Maruti,Swift,8,80000,Diesel,Manual,28.4,1250,335000,2005
7272,Maruti,Swift Dzire,2,15000,Diesel,Manual,28.4,1250,757000,2008
13762,Maruti,Alto,7,60000,"Others (CNG,LPG)",Manual,30.46,800,260000,2000
6607,Honda,WR-V,4,65360,Diesel,Manual,25.5,1500,760000,2017
447,Maruti,Swift,8,70000,Petrol,Manual,18.6,1200,350000,2005
1000,Hyundai,i10,13,92000,Petrol,Manual,19.81,1100,190000,2007
15397,Toyota,Innova,3,21265,Diesel,Automatic,11.36,2800,2350000,2005
11183,Volkswagen,Vento,8,15000,Petrol,Manual,16.09,1600,560000,2010
4263,Hyundai,Santro,8,28054,Petrol,Manual,17.92,1100,398000,1998
15343,Hyundai,Creta,3,20000,Diesel,Manual,21.38,1400,1000000,2015
4525,Ford,Ecosport,2,58000,Petrol,Manual,17.0,1500,790000,2013
5105,Maruti,Wagon R,7,50000,"Others (CNG,LPG)",Manual,14.6,1000,350000,1999
5276,Hyundai,Creta,5,36503,Petrol,Manual,13.0,1600,1050000,2015
7766,BMW,X5,12,90000,Diesel,Automatic,15.97,3000,1600000,2007
13763,Hyundai,Verna,4,40000,Diesel,Automatic,22.0,1600,980000,2006
8882,Maruti,Vitara,3,40000,Diesel,Manual,24.3,1250,735000,2016
13297,Ford,Ecosport,3,6500,Diesel,Manual,22.77,1500,899000,2013
12680,Volkswagen,Polo,9,60000,Diesel,Manual,22.07,1200,260000,2010
8208,Hyundai,i20,9,110000,Petrol,Manual,17.0,1200,280000,2008
7372,Ford,Figo,5,70000,Diesel,Manual,25.83,1500,400000,2010
1928,Maruti,Swift Dzire,6,104000,Diesel,Manual,28.4,1250,395000,2008
6087,Hyundai,i20,6,55000,Petrol,Manual,18.6,1200,499000,2008
2700,Hyundai,i20,4,27266,Petrol,Manual,18.6,1200,700000,2008
10991,Hyundai,i20,7,120000,Diesel,Manual,22.54,1400,550000,2008
12397,Mercedes-Benz,C-Class,5,44000,Petrol,Automatic,14.74,2000,2525000,2001
13389,Honda,Amaze,3,40000,Diesel,Manual,27.4,1500,750000,2013
4924,Hyundai,Grand,7,90000,Petrol,Manual,18.9,1200,300000,2013
1183,Maruti,Swift,5,80000,Petrol,Manual,20.4,1200,510000,2005
12788,Maruti,Swift,6,70000,Diesel,Manual,28.4,1250,500000,2005
5496,Volkswagen,Polo,6,80000,Diesel,Manual,20.14,1500,499000,2010
14608,Jaguar,XF,6,49400,Diesel,Automatic,19.33,2000,2700000,2009
4122,Maruti,Swift Dzire,6,10000,Petrol,Manual,20.85,1200,585000,2008
12549,Maruti,Swift,6,102000,Diesel,Manual,25.2,1250,550000,2005
9832,Toyota,Fortuner,7,61000,Diesel,Automatic,12.55,3000,1680000,2009
9287,Maruti,Swift Dzire,9,65000,Petrol,Manual,19.1,1200,335000,2008
7385,Ford,Ecosport,5,48000,Petrol,Automatic,16.5,1500,699000,2013
7839,Toyota,Innova,3,58000,Diesel,Manual,13.68,2400,1450000,2005
12618,Audi,A4,9,60000,Diesel,Automatic,16.55,2000,1045000,2008
7608,Hyundai,Grand,5,15000,Petrol,Manual,18.9,1200,430000,2013
4773,Ford,Ecosport,4,45400,Petrol,Manual,18.88,1000,700000,2013
11905,Hyundai,Grand,7,38956,Petrol,Manual,18.9,1200,435000,2013
3186,Renault,Duster,3,18500,Petrol,Manual,14.19,1500,730000,2012
8240,Maruti,Swift,5,35000,Petrol,Manual,20.4,1200,400000,2005
4642,Maruti,Alto,11,49650,Petrol,Manual,19.7,800,210000,2000
6074,Hyundai,Creta,3,22000,Petrol,Automatic,14.8,1600,1350000,2015
14256,Honda,Amaze,3,3919,Diesel,Automatic,23.8,1500,895000,2013
7089,Toyota,Innova,11,43221,Diesel,Manual,12.99,2500,840000,2005
9913,Mercedes-Benz,E-Class,11,48000,Petrol,Manual,11.2,2500,1050000,1996
13903,Volkswagen,Polo,4,70000,Petrol,Automatic,17.21,1200,700000,2010
6335,Maruti,Swift Dzire,4,60500,Diesel,Manual,19.3,1250,620000,2008
13995,Hyundai,i10,9,40000,Petrol,Manual,19.81,1100,350000,2007
2697,Ford,Ecosport,7,44406,Petrol,Manual,18.88,1000,650000,2013
4550,Tata,Hexa,2,15000,Diesel,Manual,17.6,2200,1425000,2017
14102,Hyundai,i10,7,45000,Petrol,Manual,19.81,1100,425000,2007
7748,Mahindra,Scorpio,2,20000,Diesel,Manual,15.4,2500,982000,2002
2206,Hyundai,i20,4,10000,Petrol,Manual,18.6,1200,700000,2008
5619,Hyundai,Elantra,6,80000,Diesel,Automatic,19.5,1600,1050000,2004
8228,Maruti,Swift Dzire,3,60000,Diesel,Manual,28.4,1250,610000,2008
4657,Ford,Figo,11,64857,Diesel,Manual,20.0,1400,155000,2010
459,Maruti,Swift Dzire,2,4000,Petrol,Automatic,21.21,1200,731000,2008
1304,Audi,Q7,11,155000,Diesel,Automatic,11.33,4100,2200000,2006
8916,Ford,Endeavour,5,120000,Diesel,Automatic,10.91,3200,2100000,2003
14604,Hyundai,Verna,7,10000,Petrol,Manual,17.43,1400,600000,2006
10677,BMW,5,8,50000,Diesel,Automatic,22.48,2000,1600000,2007
727,Maruti,Baleno,3,20000,Petrol,Automatic,21.4,1200,834000,2015
1687,Hyundai,i20,6,31695,Petrol,Manual,18.6,1200,589000,2008
9469,Hyundai,Verna,5,25000,Diesel,Manual,23.9,1600,725000,2006
3239,Volkswagen,Vento,6,80900,Diesel,Automatic,22.15,1500,710000,2010
11379,Maruti,Ertiga,5,51500,Diesel,Manual,24.52,1250,650000,2012
14113,Maruti,Ciaz,6,40000,Diesel,Manual,26.21,1250,800000,2014
14559,Maruti,Alto,1,10000,Petrol,Manual,22.05,800,350000,2000
11291,Hyundai,i20,4,34300,Petrol,Manual,18.6,1200,600000,2008
13578,Ford,Ecosport,4,27000,Petrol,Manual,15.85,1500,870000,2013
201,Maruti,Alto,8,26200,Petrol,Manual,22.74,800,235000,2000
4551,Hyundai,i20,8,105000,Petrol,Manual,18.5,1200,290000,2008
162,Maruti,Baleno,3,50000,Petrol,Manual,21.4,1200,580000,2015
6213,Hyundai,Creta,5,96000,Diesel,Manual,19.67,1600,1100000,2015
12498,Skoda,Rapid,9,87000,Diesel,Manual,20.5,1600,475000,2011
13544,Hyundai,Creta,6,51000,Diesel,Manual,21.38,1400,875000,2015
11374,Honda,City,7,57000,Petrol,Manual,17.8,1500,620000,1998
14087,Maruti,Alto,7,30000,Petrol,Manual,22.74,800,200000,2000
7570,Hyundai,Verna,8,50000,Petrol,Manual,17.01,1600,530000,2006
5019,Maruti,Swift,5,90000,Petrol,Manual,20.4,1200,500000,2005
11157,Jaguar,XF,7,46000,Diesel,Automatic,14.74,3000,2250000,2009
13213,Maruti,Ciaz,7,120000,Diesel,Manual,26.21,1250,580000,2014
5755,Ford,Ecosport,4,65000,Diesel,Manual,21.7,1500,650000,2013
15368,Mahindra,Scorpio,7,110000,Diesel,Manual,12.05,2200,550000,2002
5946,Volkswagen,Vento,10,58733,Diesel,Manual,20.54,1600,385000,2010
11702,Maruti,Wagon R,11,82000,Petrol,Manual,18.9,1000,275000,1999
2725,Hyundai,i10,8,20000,Petrol,Automatic,16.95,1200,375000,2007
2310,Maruti,Eeco,2,46000,"Others (CNG,LPG)",Manual,21.94,1200,475000,2010
14041,Hyundai,Grand,3,13000,Petrol,Manual,18.9,1200,499000,2013
6683,Maruti,Ertiga,3,67000,Diesel,Manual,24.2,1500,890000,2012
1084,Hyundai,Verna,2,4000,Petrol,Automatic,17.0,1600,1250000,2006
12658,Maruti,Alto,7,56641,Petrol,Manual,22.05,800,185000,2000
7935,Maruti,Eeco,1,10000,Petrol,Manual,15.37,1200,368000,2010
6711,Toyota,Fortuner,4,15000,Diesel,Automatic,12.9,2800,3150000,2009
15174,Maruti,Swift,10,22813,Diesel,Manual,22.9,1250,450000,2005
13496,Hyundai,Creta,6,69000,Diesel,Automatic,17.01,1600,900000,2015
13690,Hyundai,Grand,4,44800,Petrol,Manual,18.9,1200,445000,2013
13456,Maruti,Baleno,2,25000,Petrol,Manual,21.01,1200,700000,2015
5645,Honda,Amaze,5,88185,Diesel,Manual,24.7,1500,500000,2013
7286,Hyundai,i10,14,55756,Petrol,Manual,19.81,1100,200000,2007
12813,Hyundai,i10,10,68000,Petrol,Manual,20.36,1200,286000,2007
6276,Maruti,Ciaz,4,60000,Diesel,Manual,26.21,1250,650000,2014
7121,Maruti,Ciaz,4,34000,Petrol,Manual,20.73,1400,795000,2014
3181,Renault,KWID,5,19000,Petrol,Manual,22.3,800,324000,2015
10338,Hyundai,Venue,2,27589,Petrol,Manual,18.27,1000,1040000,2019
8678,Maruti,Alto,10,68203,Petrol,Manual,23.95,1000,210000,2000
12345,Hyundai,i10,7,63000,Petrol,Manual,20.36,1200,295000,2007
7907,Maruti,Swift Dzire,7,56815,Petrol,Manual,19.1,1200,450000,2008
2593,Maruti,Swift,3,24000,Diesel,Automatic,28.4,1250,750000,2005
7643,Ford,Endeavour,14,55200,Diesel,Manual,13.1,2500,485000,2003
5149,Hyundai,i20,3,32000,Petrol,Manual,18.6,1200,650000,2008
7620,Volkswagen,Vento,6,48000,Diesel,Automatic,21.21,1500,559000,2010
